family,n,inst,p,ceiling,kind,sigma,rep,regret_raw,regret_norm
3-regular,12,1,1,0.778747,iid,0.2,3,0.214306,0.042649
3-regular,12,1,1,0.778747,iid,0.2,4,0.216247,0.023401
3-regular,12,1,1,0.778747,iid,0.2,5,0.13258,0.216247
3-regular,12,1,1,0.778747,iid,0.4,1,0.216247,0.233528
3-regular,12,1,1,0.778747,iid,0.4,2,0.216247,0.062303
3-regular,12,1,1,0.778747,iid,0.4,3,0.216247,0.090538
3-regular,12,1,1,0.778747,iid,0.4,4,0.216247,0.093124
3-regular,12,1,1,0.778747,iid,0.4,5,0.232739,0.12206
3-regular,12,1,1,0.778747,iid,0.8,1,0.216247,0.216247
3-regular,12,1,1,0.778747,iid,0.8,2,0.216247,0.111806
3-regular,12,1,1,0.778747,iid,0.8,3,0.216247,0.115883
3-regular,12,1,1,0.778747,iid,0.8,4,0.202224,0.11822
3-regular,12,1,1,0.778747,iid,0.8,5,0.214306,0.424125
3-regular,12,1,3,0.923538,exact,0.0,0,0.097507,0.035531
3-regular,12,1,3,0.923538,samp10,0.0,1,0.142202,0.022185
3-regular,12,1,3,0.923538,iid,0.05,1,0.401812,0.047818
3-regular,12,1,3,0.923538,iid,0.05,2,0.342612,0.077945
3-regular,12,1,3,0.923538,iid,0.05,3,0.388583,0.094105
3-regular,12,1,3,0.923538,iid,0.05,4,0.358731,0.01798
3-regular,12,1,3,0.923538,iid,0.05,5,0.296266,0.094105
3-regular,12,1,3,0.923538,iid,0.1,1,0.388583,0.146921
3-regular,12,1,3,0.923538,iid,0.1,2,0.362654,0.168489
3-regular,12,1,3,0.923538,iid,0.1,3,0.362654,0.073656
3-regular,12,1,3,0.923538,iid,0.1,4,0.375473,0.120809
3-regular,12,1,3,0.923538,iid,0.1,5,0.360162,0.165423
3-regular,12,1,3,0.923538,iid,0.2,1,0.355527,0.104081
3-regular,12,1,3,0.923538,iid,0.2,2,0.398803,0.091387
3-regular,12,1,3,0.923538,iid,0.2,3,0.350721,0.091387
3-regular,12,1,3,0.923538,iid,0.2,4,0.358731,0.107823
3-regular,12,1,3,0.923538,iid,0.2,5,0.366915,0.181657
3-regular,12,1,3,0.923538,iid,0.4,1,0.393916,0.283434
3-regular,12,1,3,0.923538,iid,0.4,2,0.314358,0.200052
3-regular,12,1,3,0.923538,iid,0.4,3,0.355431,0.200052
3-regular,12,1,3,0.923538,iid,0.4,4,0.340193,0.132956
3-regular,12,1,3,0.923538,iid,0.4,5,0.373973,0.182395
3-regular,12,1,3,0.923538,iid,0.8,1,0.395616,0.12539
3-regular,12,1,3,0.923538,iid,0.8,2,0.407035,0.335434
3-regular,12,1,3,0.923538,iid,0.8,3,0.376262,0.228321
3-regular,12,1,3,0.923538,iid,0.8,4,0.360162,0.253545
3-regular,12,1,3,0.923538,iid,0.8,5,0.394937,0.335434
3-regular,12,2,1,0.759324,exact,0.0,0,0.036765,0.034168
3-regular,12,2,1,0.759324,samp10,0.0,1,0.011423,0.006948
3-regular,12,2,1,0.759324,iid,0.05,1,0.047734,0.019042
3-regular,12,2,1,0.759324,iid,0.05,2,0.215609,0.004992
3-regular,12,2,1,0.759324,iid,0.05,3,0.196824,0.0
3-regular,12,2,1,0.759324,iid,0.05,4,0.196824,0.006948
3-regular,12,2,1,0.759324,iid,0.05,5,0.196824,0.024152
3-regular,12,2,1,0.759324,iid,0.1,1,0.196824,0.014063
3-regular,12,2,1,0.759324,iid,0.1,2,0.196824,0.014063
3-regular,12,2,1,0.759324,iid,0.1,3,0.196824,0.007328
3-regular,12,2,1,0.759324,iid,0.1,4,0.217143,0.004713
3-regular,12,2,1,0.759324,iid,0.1,5,0.196824,0.012763
3-regular,12,2,1,0.759324,iid,0.2,1,0.196824,0.030819
3-regular,12,2,1,0.759324,iid,0.2,2,0.259212,0.027562
3-regular,12,2,1,0.759324,iid,0.2,3,0.196824,0.028344
3-regular,12,2,1,0.759324,iid,0.2,4,0.196356,0.008037
3-regular,12,2,1,0.759324,iid,0.2,5,0.196824,0.028344
3-regular,12,2,1,0.759324,iid,0.4,1,0.196824,0.057846
3-regular,12,2,1,0.759324,iid,0.4,2,0.196824,0.040134
3-regular,12,2,1,0.759324,iid,0.4,3,0.196824,0.028344
3-regular,12,2,1,0.759324,iid,0.4,4,0.196824,0.196824
3-regular,12,2,1,0.759324,iid,0.4,5,0.224095,0.035009
3-regular,12,2,1,0.759324,iid,0.8,1,0.196824,0.101297
3-regular,12,2,1,0.759324,iid,0.8,2,0.196824,0.208591
3-regular,12,2,1,0.759324,iid,0.8,3,0.208591,0.079763
3-regular,12,2,1,0.759324,iid,0.8,4,0.198947,0.196824
3-regular,12,2,1,0.759324,iid,0.8,5,0.147086,0.142415
3-regular,12,2,3,0.857677,exact,0.0,0,0.08196,0.048647
3-regular,12,2,3,0.857677,samp10,0.0,1,0.107252,0.016924
3-regular,12,2,3,0.857677,iid,0.05,1,0.169172,0.048647
3-regular,12,2,3,0.857677,iid,0.05,2,0.297028,0.063376
3-regular,12,2,3,0.857677,iid,0.05,3,0.26718,0.028265
3-regular,12,2,3,0.857677,iid,0.05,4,0.293082,0.03668
3-regular,12,2,3,0.857677,iid,0.05,5,0.252603,0.048647
3-regular,12,2,3,0.857677,iid,0.1,1,0.297028,0.077942
3-regular,12,2,3,0.857677,iid,0.1,2,0.27699,0.067904
3-regular,12,2,3,0.857677,iid,0.1,3,0.223352,0.100658
3-regular,12,2,3,0.857677,iid,0.1,4,0.314539,0.085683
3-regular,12,2,3,0.857677,iid,0.1,5,0.26718,0.087189
3-regular,12,2,3,0.857677,iid,0.2,1,0.297028,0.063114
3-regular,12,2,3,0.857677,iid,0.2,2,0.349745,0.068129
3-regular,12,2,3,0.857677,iid,0.2,3,0.357754,0.063469
3-regular,12,2,3,0.857677,iid,0.2,4,0.322647,0.065946
3-regular,12,2,3,0.857677,iid,0.2,5,0.30096,0.063469
3-regular,12,2,3,0.857677,iid,0.4,1,0.357754,0.123012
3-regular,12,2,3,0.857677,iid,0.4,2,0.362638,0.130491
3-regular,12,2,3,0.857677,iid,0.4,3,0.311444,0.093779
3-regular,12,2,3,0.857677,iid,0.4,4,0.293082,0.078103
3-regular,12,2,3,0.857677,iid,0.4,5,0.305404,0.087597
3-regular,12,2,3,0.857677,iid,0.8,1,0.322647,0.126152
3-regular,12,2,3,0.857677,iid,0.8,2,0.337967,0.142414
3-regular,12,2,3,0.857677,iid,0.8,3,0.368994,0.093238
3-regular,12,2,3,0.857677,iid,0.8,4,0.323087,0.43958
3-regular,12,2,3,0.857677,iid,0.8,5,0.341254,0.102691
3-regular,12,3,1,0.768335,exact,0.0,0,0.042055,0.058119
3-regular,12,3,1,0.768335,samp10,0.0,1,0.050459,0.009034
3-regular,12,3,1,0.768335,iid,0.05,1,0.251629,0.015496
3-regular,12,3,1,0.768335,iid,0.05,2,0.205835,0.019608
3-regular,12,3,1,0.768335,iid,0.05,3,0.075368,0.008531
3-regular,12,3,1,0.768335,iid,0.05,4,0.160951,0.008531
3-regular,12,3,1,0.768335,iid,0.05,5,0.191167,0.021297
3-regular,12,3,1,0.768335,iid,0.1,1,0.202092,0.019608
3-regular,12,3,1,0.768335,iid,0.1,2,0.205835,0.01616
3-regular,12,3,1,0.768335,iid,0.1,3,0.155668,0.019416
3-regular,12,3,1,0.768335,iid,0.1,4,0.205835,0.019608
3-regular,12,3,1,0.768335,iid,0.1,5,0.252524,0.017275
3-regular,12,3,1,0.768335,iid,0.2,1,0.205835,0.036033
3-regular,12,3,1,0.768335,iid,0.2,2,0.289179,0.032768
3-regular,12,3,1,0.768335,iid,0.2,3,0.240358,0.016897
3-regular,12,3,1,0.768335,iid,0.2,4,0.205835,0.032031
3-regular,12,3,1,0.768335,iid,0.2,5,0.205835,0.038833
3-regular,12,3,1,0.768335,iid,0.4,1,0.209154,0.079859
3-regular,12,3,1,0.768335,iid,0.4,2,0.205835,0.205835
3-regular,12,3,1,0.768335,iid,0.4,3,0.205835,0.063261
3-regular,12,3,1,0.768335,iid,0.4,4,0.212551,0.110038
3-regular,12,3,1,0.768335,iid,0.4,5,0.205835,0.020284
3-regular,12,3,1,0.768335,iid,0.8,1,0.205835,0.205835
3-regular,12,3,1,0.768335,iid,0.8,2,0.205835,0.205835
3-regular,12,3,1,0.768335,iid,0.8,3,0.17546,0.205835
3-regular,12,3,1,0.768335,iid,0.8,4,0.227175,0.205835
3-regular,12,3,1,0.768335,iid,0.8,5,0.205835,0.406169
3-regular,12,3,3,0.890753,exact,0.0,0,0.101681,0.094636
3-regular,12,3,3,0.890753,samp10,0.0,1,0.118777,0.039282
3-regular,12,3,3,0.890753,iid,0.05,1,0.329986,0.127945
3-regular,12,3,3,0.890753,iid,0.05,2,0.281623,0.041978
3-regular,12,3,3,0.890753,iid,0.05,3,0.329986,0.044149
3-regular,12,3,3,0.890753,iid,0.05,4,0.312022,0.057859
3-regular,12,3,3,0.890753,iid,0.05,5,0.29962,0.05369
3-regular,12,3,3,0.890753,iid,0.1,1,0.300401,0.08753
3-regular,12,3,3,0.890753,iid,0.1,2,0.322655,0.057859
3-regular,12,3,3,0.890753,iid,0.1,3,0.318184,0.095951
3-regular,12,3,3,0.890753,iid,0.1,4,0.329986,0.105965
3-regular,12,3,3,0.890753,iid,0.1,5,0.327548,0.107592
3-regular,12,3,3,0.890753,iid,0.2,1,0.329986,0.084486
3-regular,12,3,3,0.890753,iid,0.2,2,0.351916,0.102544
3-regular,12,3,3,0.890753,iid,0.2,3,0.370136,0.060125
3-regular,12,3,3,0.890753,iid,0.2,4,0.265461,0.075408
3-regular,12,3,3,0.890753,iid,0.2,5,0.329986,0.121743
3-regular,12,3,3,0.890753,iid,0.4,1,0.290642,0.096752
3-regular,12,3,3,0.890753,iid,0.4,2,0.329986,0.166713
3-regular,12,3,3,0.890753,iid,0.4,3,0.358018,0.099428
3-regular,12,3,3,0.890753,iid,0.4,4,0.335506,0.099428
3-regular,12,3,3,0.890753,iid,0.4,5,0.370136,0.049227
3-regular,12,3,3,0.890753,iid,0.8,1,0.267124,0.27347
3-regular,12,3,3,0.890753,iid,0.8,2,0.371776,0.360881
3-regular,12,3,3,0.890753,iid,0.8,3,0.300401,0.133607
3-regular,12,3,3,0.890753,iid,0.8,4,0.328228,0.329986
3-regular,12,3,3,0.890753,iid,0.8,5,0.304983,0.221188
3-regular,12,4,1,0.809946,exact,0.0,0,0.039216,0.046015
3-regular,12,4,1,0.809946,samp10,0.0,1,0.05328,0.0199
3-regular,12,4,1,0.809946,iid,0.05,1,0.209946,0.010322
3-regular,12,4,1,0.809946,iid,0.05,2,0.030525,0.017288
3-regular,12,4,1,0.809946,iid,0.05,3,0.21854,0.010322
3-regular,12,4,1,0.809946,iid,0.05,4,0.209946,0.02843
3-regular,12,4,1,0.809946,iid,0.05,5,0.209946,0.007411
3-regular,12,4,1,0.809946,iid,0.1,1,0.192379,0.014645
3-regular,12,4,1,0.809946,iid,0.1,2,0.209946,0.028511
3-regular,12,4,1,0.809946,iid,0.1,3,0.184759,0.007817
3-regular,12,4,1,0.809946,iid,0.1,4,0.158143,0.0
3-regular,12,4,1,0.809946,iid,0.1,5,0.199734,0.017955
3-regular,12,4,1,0.809946,iid,0.2,1,0.208345,0.049835
3-regular,12,4,1,0.809946,iid,0.2,2,0.209946,0.01387
3-regular,12,4,1,0.809946,iid,0.2,3,0.209946,0.015001
3-regular,12,4,1,0.809946,iid,0.2,4,0.209946,0.030323
3-regular,12,4,1,0.809946,iid,0.2,5,0.214206,0.004642
3-regular,12,4,1,0.809946,iid,0.4,1,0.352515,0.053437
3-regular,12,4,1,0.809946,iid,0.4,2,0.209446,0.075647
3-regular,12,4,1,0.809946,iid,0.4,3,0.209946,0.076183
3-regular,12,4,1,0.809946,iid,0.4,4,0.25587,0.075647
3-regular,12,4,1,0.809946,iid,0.4,5,0.236932,0.037343
3-regular,12,4,1,0.809946,iid,0.8,1,0.209946,0.174507
3-regular,12,4,1,0.809946,iid,0.8,2,0.189452,0.236598
3-regular,12,4,1,0.809946,iid,0.8,3,0.209946,0.209946
3-regular,12,4,1,0.809946,iid,0.8,4,0.209946,0.114098
3-regular,12,4,1,0.809946,iid,0.8,5,0.163291,0.167417
3-regular,12,4,3,0.902902,exact,0.0,0,0.07311,0.036473
3-regular,12,4,3,0.902902,samp10,0.0,1,0.091184,0.011841
3-regular,12,4,3,0.902902,iid,0.05,1,0.304875,0.006074
3-regular,12,4,3,0.902902,iid,0.05,2,0.304875,0.036473
3-regular,12,4,3,0.902902,iid,0.05,3,0.304875,0.006074
3-regular,12,4,3,0.902902,iid,0.05,4,0.116891,0.022195
3-regular,12,4,3,0.902902,iid,0.05,5,0.28005,0.011841
3-regular,12,4,3,0.902902,iid,0.1,1,0.305721,0.050779
3-regular,12,4,3,0.902902,iid,0.1,2,0.30067,0.083343
3-regular,12,4,3,0.902902,iid,0.1,3,0.285118,0.124662
3-regular,12,4,3,0.902902,iid,0.1,4,0.330011,0.072247
3-regular,12,4,3,0.902902,iid,0.1,5,0.273829,0.038332
3-regular,12,4,3,0.902902,iid,0.2,1,0.304875,0.099636
3-regular,12,4,3,0.902902,iid,0.2,2,0.358899,0.068077
3-regular,12,4,3,0.902902,iid,0.2,3,0.295071,0.029184
3-regular,12,4,3,0.902902,iid,0.2,4,0.304875,0.05862
3-regular,12,4,3,0.902902,iid,0.2,5,0.3946,0.074522
3-regular,12,4,3,0.902902,iid,0.4,1,0.354502,0.05104
3-regular,12,4,3,0.902902,iid,0.4,2,0.359907,0.053919
3-regular,12,4,3,0.902902,iid,0.4,3,0.353007,0.074522
3-regular,12,4,3,0.902902,iid,0.4,4,0.30067,0.055946
3-regular,12,4,3,0.902902,iid,0.4,5,0.294123,0.437086
3-regular,12,4,3,0.902902,iid,0.8,1,0.358899,0.181013
3-regular,12,4,3,0.902902,iid,0.8,2,0.177137,0.29321
3-regular,12,4,3,0.902902,iid,0.8,3,0.350787,0.096661
3-regular,12,4,3,0.902902,iid,0.8,4,0.235045,0.129612
3-regular,12,4,3,0.902902,iid,0.8,5,0.264043,0.062863
3-regular,12,5,1,0.800487,exact,0.0,0,0.033724,0.051339
3-regular,12,5,1,0.800487,samp10,0.0,1,0.083179,0.023424
3-regular,12,5,1,0.800487,iid,0.05,1,0.184054,0.018804
3-regular,12,5,1,0.800487,iid,0.05,2,0.200487,0.007775
3-regular,12,5,1,0.800487,iid,0.05,3,0.124884,0.011697
3-regular,12,5,1,0.800487,iid,0.05,4,0.110791,0.011697
3-regular,12,5,1,0.800487,iid,0.05,5,0.200487,0.027279
3-regular,12,5,1,0.800487,iid,0.1,1,0.200487,0.015352
3-regular,12,5,1,0.800487,iid,0.1,2,0.191499,0.043181
3-regular,12,5,1,0.800487,iid,0.1,3,0.200487,0.026564
3-regular,12,5,1,0.800487,iid,0.1,4,0.258457,0.013046
3-regular,12,5,1,0.800487,iid,0.1,5,0.200487,0.012131
3-regular,12,5,1,0.800487,iid,0.2,1,0.258386,0.015071
3-regular,12,5,1,0.800487,iid,0.2,2,0.191295,0.047342
3-regular,12,5,1,0.800487,iid,0.2,3,0.221262,0.032993
3-regular,12,5,1,0.800487,iid,0.2,4,0.187664,0.028655
3-regular,12,5,1,0.800487,iid,0.2,5,0.20045,0.056078
3-regular,12,5,1,0.800487,iid,0.4,1,0.200487,0.047342
3-regular,12,5,1,0.800487,iid,0.4,2,0.200487,0.018804
3-regular,12,5,1,0.800487,iid,0.4,3,0.200487,0.069415
3-regular,12,5,1,0.800487,iid,0.4,4,0.200487,0.069037
3-regular,12,5,1,0.800487,iid,0.4,5,0.205993,0.200487
3-regular,12,5,1,0.800487,iid,0.8,1,0.200487,0.363177
3-regular,12,5,1,0.800487,iid,0.8,2,0.334765,0.129319
3-regular,12,5,1,0.800487,iid,0.8,3,0.268071,0.336726
3-regular,12,5,1,0.800487,iid,0.8,4,0.200487,0.200487
3-regular,12,5,1,0.800487,iid,0.8,5,0.200487,0.070961
3-regular,12,5,3,0.889274,exact,0.0,0,0.067326,0.021592
3-regular,12,5,3,0.889274,samp10,0.0,1,0.0965,0.003677
3-regular,12,5,3,0.889274,iid,0.05,1,0.258277,0.043369
3-regular,12,5,3,0.889274,iid,0.05,2,0.280755,0.03638
3-regular,12,5,3,0.889274,iid,0.05,3,0.248084,0.033586
3-regular,12,5,3,0.889274,iid,0.05,4,0.214996,0.076959
3-regular,12,5,3,0.889274,iid,0.05,5,0.279552,0.05354
3-regular,12,5,3,0.889274,iid,0.1,1,0.289948,0.053567
3-regular,12,5,3,0.889274,iid,0.1,2,0.269037,0.049284
3-regular,12,5,3,0.889274,iid,0.1,3,0.291369,0.045902
3-regular,12,5,3,0.889274,iid,0.1,4,0.259241,0.101364
3-regular,12,5,3,0.889274,iid,0.1,5,0.291369,0.072153
3-regular,12,5,3,0.889274,iid,0.2,1,0.304101,0.092941
3-regular,12,5,3,0.889274,iid,0.2,2,0.296838,0.13069
3-regular,12,5,3,0.889274,iid,0.2,3,0.276365,0.081763
3-regular,12,5,3,0.889274,iid,0.2,4,0.252838,0.130645
3-regular,12,5,3,0.889274,iid,0.2,5,0.372828,0.086123
3-regular,12,5,3,0.889274,iid,0.4,1,0.372828,0.132662
3-regular,12,5,3,0.889274,iid,0.4,2,0.329441,0.014607
3-regular,12,5,3,0.889274,iid,0.4,3,0.334744,0.186895
3-regular,12,5,3,0.889274,iid,0.4,4,0.271194,0.106025
3-regular,12,5,3,0.889274,iid,0.4,5,0.260504,0.256105
3-regular,12,5,3,0.889274,iid,0.8,1,0.296419,0.088128
3-regular,12,5,3,0.889274,iid,0.8,2,0.334744,0.127165
3-regular,12,5,3,0.889274,iid,0.8,3,0.288746,0.164741
3-regular,12,5,3,0.889274,iid,0.8,4,0.33553,0.382018
3-regular,12,5,3,0.889274,iid,0.8,5,0.288784,0.124196
3-regular,12,6,1,0.809946,exact,0.0,0,0.028143,0.046015
3-regular,12,6,1,0.809946,samp10,0.0,1,0.024587,0.02843
3-regular,12,6,1,0.809946,iid,0.05,1,0.209946,0.017288
3-regular,12,6,1,0.809946,iid,0.05,2,0.157076,0.005325
3-regular,12,6,1,0.809946,iid,0.05,3,0.209946,0.005028
3-regular,12,6,1,0.809946,iid,0.05,4,0.075618,0.046509
3-regular,12,6,1,0.809946,iid,0.05,5,0.209946,0.017288
3-regular,12,6,1,0.809946,iid,0.1,1,0.26641,0.003985
3-regular,12,6,1,0.809946,iid,0.1,2,0.187164,0.020311
3-regular,12,6,1,0.809946,iid,0.1,3,0.209946,0.000486
3-regular,12,6,1,0.809946,iid,0.1,4,0.209946,0.028893
3-regular,12,6,1,0.809946,iid,0.1,5,0.322082,0.003076
3-regular,12,6,1,0.809946,iid,0.2,1,0.28321,0.0294
3-regular,12,6,1,0.809946,iid,0.2,2,0.209946,0.017955
3-regular,12,6,1,0.809946,iid,0.2,3,0.093528,0.037343
3-regular,12,6,1,0.809946,iid,0.2,4,0.209946,0.024587
3-regular,12,6,1,0.809946,iid,0.2,5,0.209946,0.050172
3-regular,12,6,1,0.809946,iid,0.4,1,0.256792,0.209946
3-regular,12,6,1,0.809946,iid,0.4,2,0.209946,0.073156
3-regular,12,6,1,0.809946,iid,0.4,3,0.209834,0.19761
3-regular,12,6,1,0.809946,iid,0.4,4,0.241202,0.349833
3-regular,12,6,1,0.809946,iid,0.4,5,0.209946,0.008573
3-regular,12,6,1,0.809946,iid,0.8,1,0.209946,0.151724
3-regular,12,6,1,0.809946,iid,0.8,2,0.189268,0.209946
3-regular,12,6,1,0.809946,iid,0.8,3,0.272826,0.078539
3-regular,12,6,1,0.809946,iid,0.8,4,0.209946,0.120991
3-regular,12,6,1,0.809946,iid,0.8,5,0.226165,0.209946
3-regular,12,6,3,0.898206,exact,0.0,0,0.069704,0.033493
3-regular,12,6,3,0.898206,samp10,0.0,1,0.036759,0.019907
3-regular,12,6,3,0.898206,iid,0.05,1,0.30018,0.057904
3-regular,12,6,3,0.898206,iid,0.05,2,0.296634,0.026094
3-regular,12,6,3,0.898206,iid,0.05,3,0.30018,0.026094
3-regular,12,6,3,0.898206,iid,0.05,4,0.30018,0.046848
3-regular,12,6,3,0.898206,iid,0.05,5,0.30018,0.046848
3-regular,12,6,3,0.898206,iid,0.1,1,0.333602,0.104292
3-regular,12,6,3,0.898206,iid,0.1,2,0.263311,0.049221
3-regular,12,6,3,0.898206,iid,0.1,3,0.297342,0.124826
3-regular,12,6,3,0.898206,iid,0.1,4,0.292139,0.036526
3-regular,12,6,3,0.898206,iid,0.1,5,0.371777,0.043388
3-regular,12,6,3,0.898206,iid,0.2,1,0.349333,0.059592
3-regular,12,6,3,0.898206,iid,0.2,2,0.28942,0.134718
3-regular,12,6,3,0.898206,iid,0.2,3,0.303321,0.072871
3-regular,12,6,3,0.898206,iid,0.2,4,0.30018,0.049197
3-regular,12,6,3,0.898206,iid,0.2,5,0.362509,0.066748
3-regular,12,6,3,0.898206,iid,0.4,1,0.336945,0.067544
3-regular,12,6,3,0.898206,iid,0.4,2,0.307177,0.00906
3-regular,12,6,3,0.898206,iid,0.4,3,0.319102,0.072871
3-regular,12,6,3,0.898206,iid,0.4,4,0.288863,0.102202
3-regular,12,6,3,0.898206,iid,0.4,5,0.289623,0.076209
3-regular,12,6,3,0.898206,iid,0.8,1,0.30018,0.094851
3-regular,12,6,3,0.898206,iid,0.8,2,0.30006,0.370835
3-regular,12,6,3,0.898206,iid,0.8,3,0.359024,0.08258
3-regular,12,6,3,0.898206,iid,0.8,4,0.295971,0.081935
3-regular,12,6,3,0.898206,iid,0.8,5,0.302845,0.076917
3-regular,12,7,1,0.800487,exact,0.0,0,0.033724,0.051339
3-regular,12,7,1,0.800487,samp10,0.0,1,0.023377,0.051339
3-regular,12,7,1,0.800487,iid,0.05,1,0.14954,0.018804
3-regular,12,7,1,0.800487,iid,0.05,2,0.227904,0.011697
3-regular,12,7,1,0.800487,iid,0.05,3,0.209484,0.023424
3-regular,12,7,1,0.800487,iid,0.05,4,0.200487,0.018804
3-regular,12,7,1,0.800487,iid,0.05,5,0.200487,0.023424
3-regular,12,7,1,0.800487,iid,0.1,1,0.200487,0.002414
3-regular,12,7,1,0.800487,iid,0.1,2,0.25564,0.012131
3-regular,12,7,1,0.800487,iid,0.1,3,0.199031,0.026564
3-regular,12,7,1,0.800487,iid,0.1,4,0.206738,0.018804
3-regular,12,7,1,0.800487,iid,0.1,5,0.034664,0.015352
3-regular,12,7,1,0.800487,iid,0.2,1,0.257848,0.044979
3-regular,12,7,1,0.800487,iid,0.2,2,0.129796,0.200487
3-regular,12,7,1,0.800487,iid,0.2,3,0.200487,0.026564
3-regular,12,7,1,0.800487,iid,0.2,4,0.20272,0.045767
3-regular,12,7,1,0.800487,iid,0.2,5,0.287328,0.025182
3-regular,12,7,1,0.800487,iid,0.4,1,0.239415,0.118219
3-regular,12,7,1,0.800487,iid,0.4,2,0.200487,0.044979
3-regular,12,7,1,0.800487,iid,0.4,3,0.388603,0.044682
3-regular,12,7,1,0.800487,iid,0.4,4,0.200487,0.200487
3-regular,12,7,1,0.800487,iid,0.4,5,0.200487,0.08351
3-regular,12,7,1,0.800487,iid,0.8,1,0.200487,0.06838
3-regular,12,7,1,0.800487,iid,0.8,2,0.200487,0.200487
3-regular,12,7,1,0.800487,iid,0.8,3,0.200487,0.200487
3-regular,12,7,1,0.800487,iid,0.8,4,0.213503,0.200487
3-regular,12,7,1,0.800487,iid,0.8,5,0.205766,0.158102
3-regular,12,7,3,0.884404,exact,0.0,0,0.063706,0.035141
3-regular,12,7,3,0.884404,samp10,0.0,1,0.063706,0.004506
3-regular,12,7,3,0.884404,iid,0.05,1,0.263567,0.06128
3-regular,12,7,3,0.884404,iid,0.05,2,0.2865,0.021095
3-regular,12,7,3,0.884404,iid,0.05,3,0.309948,0.033724
3-regular,12,7,3,0.884404,iid,0.05,4,0.310536,0.023907
3-regular,12,7,3,0.884404,iid,0.05,5,0.278256,0.076448
3-regular,12,7,3,0.884404,iid,0.1,1,0.275614,0.06464
3-regular,12,7,3,0.884404,iid,0.1,2,0.351033,0.04764
3-regular,12,7,3,0.884404,iid,0.1,3,0.278311,0.080875
3-regular,12,7,3,0.884404,iid,0.1,4,0.325714,0.077287
3-regular,12,7,3,0.884404,iid,0.1,5,0.2865,0.064487
3-regular,12,7,3,0.884404,iid,0.2,1,0.295968,0.069318
3-regular,12,7,3,0.884404,iid,0.2,2,0.294283,0.111884
3-regular,12,7,3,0.884404,iid,0.2,3,0.275879,0.077061
3-regular,12,7,3,0.884404,iid,0.2,4,0.275035,0.129119
3-regular,12,7,3,0.884404,iid,0.2,5,0.292399,0.042289
3-regular,12,7,3,0.884404,iid,0.4,1,0.359573,0.082669
3-regular,12,7,3,0.884404,iid,0.4,2,0.291727,0.070764
3-regular,12,7,3,0.884404,iid,0.4,3,0.346945,0.086235
3-regular,12,7,3,0.884404,iid,0.4,4,0.293568,0.044832
3-regular,12,7,3,0.884404,iid,0.4,5,0.32282,0.104712
3-regular,12,7,3,0.884404,iid,0.8,1,0.346945,0.071807
3-regular,12,7,3,0.884404,iid,0.8,2,0.346945,0.2865
3-regular,12,7,3,0.884404,iid,0.8,3,0.28229,0.046617
3-regular,12,7,3,0.884404,iid,0.8,4,0.334388,0.109539
3-regular,12,7,3,0.884404,iid,0.8,5,0.292399,0.267366
3-regular,12,8,1,0.800487,exact,0.0,0,0.033724,0.051339
3-regular,12,8,1,0.800487,samp10,0.0,1,0.042688,0.052188
3-regular,12,8,1,0.800487,iid,0.05,1,0.200487,0.00419
3-regular,12,8,1,0.800487,iid,0.05,2,0.200487,0.023424
3-regular,12,8,1,0.800487,iid,0.05,3,0.200487,0.00223
3-regular,12,8,1,0.800487,iid,0.05,4,0.058981,0.018804
3-regular,12,8,1,0.800487,iid,0.05,5,0.200487,0.000152
3-regular,12,8,1,0.800487,iid,0.1,1,0.200487,0.011697
3-regular,12,8,1,0.800487,iid,0.1,2,0.200487,0.00223
3-regular,12,8,1,0.800487,iid,0.1,3,0.200487,0.020206
3-regular,12,8,1,0.800487,iid,0.1,4,0.221262,0.006122
3-regular,12,8,1,0.800487,iid,0.1,5,0.108853,0.00419
3-regular,12,8,1,0.800487,iid,0.2,1,0.290691,0.044979
3-regular,12,8,1,0.800487,iid,0.2,2,0.200487,0.032993
3-regular,12,8,1,0.800487,iid,0.2,3,0.200487,0.028655
3-regular,12,8,1,0.800487,iid,0.2,4,0.184054,0.038741
3-regular,12,8,1,0.800487,iid,0.2,5,0.233611,0.044979
3-regular,12,8,1,0.800487,iid,0.4,1,0.200487,0.166294
3-regular,12,8,1,0.800487,iid,0.4,2,0.172947,0.06901
3-regular,12,8,1,0.800487,iid,0.4,3,0.194591,0.200487
3-regular,12,8,1,0.800487,iid,0.4,4,0.200487,0.200487
3-regular,12,8,1,0.800487,iid,0.4,5,0.200487,0.047342
3-regular,12,8,1,0.800487,iid,0.8,1,0.238539,0.149553
3-regular,12,8,1,0.800487,iid,0.8,2,0.191295,0.200487
3-regular,12,8,1,0.800487,iid,0.8,3,0.295077,0.200487
3-regular,12,8,1,0.800487,iid,0.8,4,0.202913,0.131799
3-regular,12,8,1,0.800487,iid,0.8,5,0.200572,0.200487
3-regular,12,8,3,0.884404,exact,0.0,0,0.063706,0.035141
3-regular,12,8,3,0.884404,samp10,0.0,1,0.061842,0.06128
3-regular,12,8,3,0.884404,iid,0.05,1,0.254537,0.033724
3-regular,12,8,3,0.884404,iid,0.05,2,0.289247,0.023907
3-regular,12,8,3,0.884404,iid,0.05,3,0.2865,0.042796
3-regular,12,8,3,0.884404,iid,0.05,4,0.2865,0.033724
3-regular,12,8,3,0.884404,iid,0.05,5,0.271713,0.023907
